title,year,kms_raw,price_raw,url,trim,color,steering_side,engine_fuel,vehicle_type,specs_detail
Ferrari SF90 Stradale I,2023,"8,556 km","1,349,999 AED",https://auto.ae/dubai/sale/car/ferrari/ferrari-sf90-stradale-i-2023/id/222590/,Trim SF90 Stradale,Blue,Left-Hand Drive,"4.0 l, 1000 hp, Hybrid",Coupe,European Specs
Volkswagen Golf R VIII,2023,"29,997 km","169,999 AED",https://auto.ae/dubai/sale/car/volkswagen/volkswagen-golf-r-viii-2023/id/222589/,N/A,White,Left-Hand Drive,"2.0 l, 320 hp, Petrol",Hatchback 5 dr.,GCC Specs
Audi RS 3 III (8Y) Facelift,2025,"13,830 km","299,999 AED",https://auto.ae/dubai/sale/car/audi/audi-rs-3-iii-8y-facelift-2025/id/222588/,N/A,Grey,Left-Hand Drive,"2.5 l, 400 hp, Petrol",Sedan,European Specs
Audi A6 45 TFSI Long V (C8) Facelift,2024,"46,085 km","229,999 AED",https://auto.ae/dubai/sale/car/audi/audi-a6-v-c8-facelift-2024/id/222587/,N/A,White,Left-Hand Drive,"2.0 l, 245 hp, Petrol",Sedan L,GCC Specs
Mercedes-Benz CLE AMG 53 AMG,2025,"16,000 km","369,999 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-cle-amg-2025/id/222584/,Trim AMG CLE 53 4matic+,Black,Left-Hand Drive,"3.0 l, 449 hp, Petrol",N/A,European Specs
Audi R8 V8 I (Typ 42) Facelift,2014,"77,156 km","199,999 AED",https://auto.ae/dubai/sale/car/audi/audi-r8-i-typ-42-facelift-2014/id/222583/,N/A,White,Left-Hand Drive,"4.2 l, 430 hp, Petrol",N/A,GCC Specs
Audi RS 6 GT IV (C8),2025,"6,421 km","524,999 AED",https://auto.ae/dubai/sale/car/audi/audi-rs-6-iv-c8-2025/id/222581/,Trim RS6 Avant GT,Black,Left-Hand Drive,"4.0 l, 630 hp, Petrol",Wagon 5 doors,European Specs
Lamborghini Urus I,2020,"104,886 km","719,999 AED",https://auto.ae/dubai/sale/car/lamborghini/lamborghini-urus-i-2020/id/222580/,N/A,Grey,Left-Hand Drive,"4.0 l, 650 hp, Petrol",SUV 5 dr.,European Specs
Land Rover Range Rover Sport SVR II Facelift,2022,"35,239 km","359,999 AED",https://auto.ae/dubai/sale/car/land-rover/land-rover-range-rover-sport-ii-facelift-2022/id/222579/,Trim SVR Carbon,White,Left-Hand Drive,"5.0 l, 575 hp, Petrol",SUV 5 dr.,European Specs
Aston Martin V8 Vantage IV,2020,"20,111 km","469,999 AED",https://auto.ae/dubai/sale/car/aston-martin/aston-martin-v8-vantage-iv-2020/id/222578/,N/A,Orange,Left-Hand Drive,"4.0 l, 510 hp, Petrol",Coupe,GCC Specs
Audi RS Q8 I,2021,"97,495 km","324,999 AED",https://auto.ae/dubai/sale/car/audi/audi-rs-q8-i-2021/id/222577/,Trim RS Q8 TFSI,Black,Left-Hand Drive,"4.0 l, 600 hp, Petrol",SUV 5 dr.,GCC Specs
Mercedes-Benz V-Class 250 III (W447) Facelift,2022,"90,488 km","249,999 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-v-class-iii-w447-facelift-2022/id/222576/,N/A,Black,Left-Hand Drive,"2.0 l, 211 hp, Petrol",Mini Van L,GCC Specs
Mercedes-Benz V-Class 300 III (W447) Facelift 2,2025,23 km,"799,999 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-v-class-iii-w447-facelift-2-2025/id/222575/,N/A,Black,Left-Hand Drive,"2.0 l, 231 hp, Petrol",Mini Van Compact,GCC Specs
Porsche Cayenne S III,2018,"57,934 km","209,999 AED",https://auto.ae/dubai/sale/car/porsche/porsche-cayenne-iii-2018/id/222573/,Trim Cayenne S,White,Left-Hand Drive,"2.9 l, 440 hp, Petrol",SUV 5 dr.,GCC Specs
Porsche Cayenne Turbo III,2019,"107,417 km","269,999 AED",https://auto.ae/dubai/sale/car/porsche/porsche-cayenne-iii-2019/id/222571/,Trim Cayenne Turbo,White,Left-Hand Drive,"4.0 l, 550 hp, Petrol",SUV 5 dr.,GCC Specs
Lexus LS 500 V,2018,"117,000 km","145,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-ls-v-2018/id/222570/,Trim F Sport,Grey,Left-Hand Drive,"3.4 l, 421 hp, Petrol",Sedan,Japanese Specs
Lexus LS 460 IV Facelift 2,2013,"162,000 km","65,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-ls-iv-facelift-2-2013/id/222569/,Trim Luxury,Silver,Left-Hand Drive,"4.6 l, 370 hp, Petrol",Sedan,American Specs
Lexus ES 300h VII Facelift,2022,"117,000 km","118,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-es-vii-facelift-2022/id/222568/,Trim Luxury,Grey,Left-Hand Drive,"2.5 l, 218 hp, Hybrid",Sedan,American Specs
Land Rover Range Rover Sport P525 II Facelift,2020,"47,616 km","269,999 AED",https://auto.ae/dubai/sale/car/land-rover/land-rover-range-rover-sport-ii-facelift-2020/id/222566/,Trim Autobiography DYNAMIC,White,Left-Hand Drive,"5.0 l, 525 hp, Petrol",SUV 5 dr.,GCC Specs
Lexus RX 350 V,2022,"104,000 km","125,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-rx-v-2022/id/222567/,Trim F Sport,White,Left-Hand Drive,"2.4 l, 275 hp, Petrol",SUV 5 dr.,American Specs
Lexus ES 350 VII Facelift,2022,"139,000 km","120,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-es-vii-facelift-2022/id/222565/,Trim F Sport,White,Left-Hand Drive,"3.5 l, 306 hp, Petrol",Sedan,GCC Specs
Lexus IS 350 III Facelift,2017,"120,000 km","55,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-is-iii-facelift-2017/id/222564/,N/A,Black,Left-Hand Drive,"3.5 l, 306 hp, Petrol",Sedan,American Specs
Lexus ES 300h VII Facelift,2023,"47,000 km","125,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-es-vii-facelift-2023/id/222561/,Trim Luxury,White,Left-Hand Drive,"2.5 l, 218 hp, Hybrid",Sedan,GCC Specs
Mercedes-Benz AMG GT 63 S I Facelift,2019,"116,000 km","299,000 AED",https://auto.ae/sharjah/sale/car/mercedes-benz/mercedes-benz-amg-gt-i-facelift-2019/id/222302/,N/A,White,Left-Hand Drive,"4.0 l, 639 hp, Petrol",N/A,GCC Specs
Mercedes-Benz E-Class AMG 63 AMG V (W213),2018,"110,000 km","169,000 AED",https://auto.ae/sharjah/sale/car/mercedes-benz/mercedes-benz-e-class-amg-v-w213-2018/id/222308/,Trim E 63 S 4MATIC+ Special edition,White,Left-Hand Drive,"4.0 l, 571 hp, Petrol",Sedan,Korean Specs
Chevrolet Corvette 3LT C8,2020,"60,000 km","289,000 AED",https://auto.ae/sharjah/sale/car/chevrolet/chevrolet-corvette-c8-2020/id/222296/,N/A,Black,Left-Hand Drive,"6.2 l, 490 hp, Petrol",N/A,GCC Specs
Lexus ES 300h VII Facelift,2023,"82,000 km","125,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-es-vii-facelift-2023/id/222560/,Trim Luxury,Black,Left-Hand Drive,"2.5 l, 218 hp, Hybrid",Sedan,GCC Specs
Chevrolet Corvette 3LT C8,2021,"60,000 km","239,000 AED",https://auto.ae/sharjah/sale/car/chevrolet/chevrolet-corvette-c8-2021/id/222289/,N/A,White,Left-Hand Drive,"6.2 l, 490 hp, Petrol",N/A,American Specs
Chevrolet Corvette Stingray C8,2021,"60,000 km","249,000 AED",https://auto.ae/sharjah/sale/car/chevrolet/chevrolet-corvette-c8-2021/id/222394/,Trim Stingray Z51 Performance Package,Blue,Left-Hand Drive,"6.2 l, 495 hp, Petrol",N/A,American Specs
Lexus IS 300 III Facelift,2018,"230,000 km","58,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-is-iii-facelift-2018/id/222559/,N/A,Grey,Left-Hand Drive,"3.5 l, 258 hp, Petrol",Sedan,American Specs
Lexus GS 350 IV Facelift,2016,"140,000 km","60,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-gs-iv-facelift-2016/id/222558/,N/A,White,Left-Hand Drive,"3.5 l, 316 hp, Petrol",Sedan,American Specs
Lexus LS 460 IV Facelift 2,2015,"192,000 km","60,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-ls-iv-facelift-2-2015/id/222557/,N/A,White,Left-Hand Drive,"4.6 l, 370 hp, Petrol",Sedan,Japanese Specs
Lexus GS 350 IV Facelift,2017,"144,000 km","65,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-gs-iv-facelift-2017/id/222556/,N/A,Black,Left-Hand Drive,"3.5 l, 316 hp, Petrol",Sedan,American Specs
Lexus ES 350 VI Facelift,2016,"85,000 km","58,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-es-vi-facelift-2016/id/222555/,N/A,White,Left-Hand Drive,"3.5 l, 268 hp, Petrol",Sedan,American Specs
"Mercedes-Benz S-Class 550 VI (W222, C217)",2014,"94,000 km","89,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-s-class-vi-w222-c217-2014/id/220700/,N/A,Black,Left-Hand Drive,"4.7 l, 449 hp, Petrol",Sedan,Japanese Specs
Lexus NX 300 I Facelift,2019,"160,000 km","85,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-nx-i-facelift-2019/id/222554/,Trim Premium,White,Left-Hand Drive,"2.0 l, 238 hp, Petrol",SUV 5 dr.,GCC Specs
Lexus RX 500h V,2023,"21,000 km","175,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-rx-v-2023/id/222553/,Trim F SPORT Performance,Grey,Left-Hand Drive,"2.4 l, 371 hp, Hybrid",SUV 5 dr.,American Specs
Lexus RX 500h V,2023,"35,000 km","160,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-rx-v-2023/id/222552/,Trim F SPORT Performance,White,Left-Hand Drive,"2.4 l, 371 hp, Hybrid",SUV 5 dr.,American Specs
Lexus IS 350 III Facelift 2,2022,"80,000 km","100,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-is-iii-facelift-2-2022/id/222551/,Trim IS 350 F SPORT,Grey,Left-Hand Drive,"3.5 l, 311 hp, Petrol",Sedan,American Specs
Lexus RC 350 I Facelift,2019,"51,000 km","90,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-rc-i-facelift-2019/id/222550/,N/A,Black,Left-Hand Drive,"3.5 l, 316 hp, Petrol",Coupe,American Specs
Lexus GS 350 IV Facelift,2017,"89,000 km","70,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-gs-iv-facelift-2017/id/222549/,N/A,Grey,Left-Hand Drive,"3.5 l, 316 hp, Petrol",Sedan,American Specs
Lexus IS 300 III,2016,"119,000 km","43,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-is-iii-2016/id/222548/,N/A,White,Left-Hand Drive,"3.5 l, 258 hp, Petrol",Sedan,American Specs
Lexus IS 250 III,2014,"279,000 km","38,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-is-iii-2014/id/222547/,N/A,White,Left-Hand Drive,"2.5 l, 208 hp, Petrol",Sedan,American Specs
Lexus IS 300 III Facelift,2016,"132,000 km","42,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-is-iii-facelift-2016/id/222546/,N/A,Silver,Left-Hand Drive,"3.5 l, 258 hp, Petrol",Sedan,American Specs
Ferrari 550,1998,"49,000 km","520,000 AED",https://auto.ae/dubai/sale/car/ferrari/ferrari-550-1998/id/202160/,N/A,Silver,Left-Hand Drive,"5.5 l, 485 hp, Petrol",Coupe Maranello,GCC Specs
Mercedes-Benz E-Class 500 I (W124),1994,"126,000 km","220,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-e-class-i-w124-1994/id/202157/,N/A,Black,Left-Hand Drive,"5.0 l, 320 hp, Petrol",Sedan,Japanese Specs
Mercedes-Benz GLS 450 II (X167),2021,"6,000 km","275,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-gls-ii-x167-2021/id/204377/,N/A,Black,Left-Hand Drive,"3.0 l, 367 hp, Petrol",SUV 5 dr.,Korean Specs
Mercedes-Benz CLS AMG 63 AMG II (W218),2014,"60,000 km","155,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-cls-amg-ii-w218-2014/id/202159/,Trim CLS63 AMG,White,Left-Hand Drive,"5.5 l, 525 hp, Petrol",Wagon 5 doors,Japanese Specs
Mercedes-Benz W111,1971,500 km,"385,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-w111-1971/id/202154/,N/A,Golden,Left-Hand Drive,"3.5 l, 200 hp, Petrol",Coupe,American Specs
MINI Hatch Cooper S III (F55/F56) Facelift,2019,"116,000 km","48,000 AED",https://auto.ae/sharjah/sale/car/mini/mini-hatch-iii-f55f56-facelift-2019/id/206283/,Trim Cooper S,Tan,Left-Hand Drive,"2.0 l, 192 hp, Petrol",Hatchback 3 dr.,N/A
BYD FangChengBao Leopard 8,2025,150 km,"225,000 AED",https://auto.ae/dubai/sale/car/byd/byd-fangchengbao-leopard-8-2025/id/217670/,Trim Smart and Brave Flagship 7 Seater,Black,Left-Hand Drive,"2.0 l, 748 hp, Hybrid",SUV 5 dr.,Chinese Specs
Lexus NX 300 I Facelift,2019,"63,000 km","75,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-nx-i-facelift-2019/id/222545/,Trim F Sport Luxury,White,Left-Hand Drive,"2.0 l, 238 hp, Petrol",SUV 5 dr.,American Specs
Lexus IS 350 III Facelift 2,2021,"65,000 km","100,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-is-iii-facelift-2-2021/id/222544/,Trim IS 350 F SPORT,White,Left-Hand Drive,"3.5 l, 311 hp, Petrol",Sedan,American Specs
Lexus IS 300 III Facelift 2,2022,"65,000 km","85,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-is-iii-facelift-2-2022/id/222543/,Trim IS 300 F SPORT,Silver,Left-Hand Drive,"3.5 l, 264 hp, Petrol",Sedan,American Specs
Lexus IS 300 III Facelift,2018,"220,000 km","60,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-is-iii-facelift-2018/id/222542/,N/A,Silver,Left-Hand Drive,"3.5 l, 258 hp, Petrol",Sedan,American Specs
Lexus IS 300 III Facelift,2020,"82,000 km","75,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-is-iii-facelift-2020/id/222541/,N/A,Blue,Left-Hand Drive,"3.5 l, 258 hp, Petrol",Sedan,American Specs
Lexus IS 350 III Facelift,2020,"20,000 km","75,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-is-iii-facelift-2020/id/222540/,N/A,White,Left-Hand Drive,"3.5 l, 306 hp, Petrol",Sedan,American Specs
Lexus IS 300 III Facelift,2017,"200,000 km","50,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-is-iii-facelift-2017/id/222539/,N/A,Grey,Left-Hand Drive,"3.5 l, 258 hp, Petrol",Sedan,American Specs
Land Rover Defender P400 II,2023,"50,000 km","265,000 AED",https://auto.ae/sharjah/sale/car/land-rover/land-rover-defender-ii-2023/id/222538/,N/A,Grey,Left-Hand Drive,"3.0 l, 400 hp, Petrol",SUV 5 dr. 110,European Specs
Nissan Patrol VI (Y62) Facelift,2017,"128,000 km","90,000 AED",https://auto.ae/sharjah/sale/car/nissan/nissan-patrol-vi-y62-facelift-2017/id/222534/,N/A,Black,Left-Hand Drive,"5.6 l, 405 hp, Petrol",SUV 5 dr.,GCC Specs
Lexus RX 350 V,2023,"76,000 km","155,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-rx-v-2023/id/222533/,N/A,Grey,Left-Hand Drive,"2.4 l, 279 hp, Petrol",SUV 5 dr.,American Specs
Land Rover Range Rover Sport P525 II Facelift,2020,"35,000 km","170,000 AED",https://auto.ae/sharjah/sale/car/land-rover/land-rover-range-rover-sport-ii-facelift-2020/id/222530/,Trim HSE DYNAMIC,White,Left-Hand Drive,"5.0 l, 525 hp, Petrol",SUV 5 dr.,Canadian Specs
Lexus RC 200t I,2017,"94,000 km","55,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-rc-i-2017/id/222532/,Trim F Sport,Grey,Left-Hand Drive,"2.0 l, 245 hp, Petrol",Coupe,American Specs
Lexus IS 500 III Facelift 2,2023,"13,000 km","190,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-is-iii-facelift-2-2023/id/222531/,Trim IS 500 F SPORT Performance,Grey,Left-Hand Drive,"5.0 l, 479 hp, Petrol",Sedan,American Specs
Lexus ES 350 VII,2019,"138,000 km","105,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-es-vii-2019/id/222529/,N/A,Grey,Left-Hand Drive,"3.5 l, 302 hp, Petrol",Sedan,GCC Specs
Lexus RX 350 IV Facelift,2021,"83,000 km","100,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-rx-iv-facelift-2021/id/222528/,N/A,Black,Left-Hand Drive,"3.5 l, 300 hp, Petrol",SUV 5 dr.,American Specs
Lexus IS 350 III Facelift 2,2022,"24,000 km","100,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-is-iii-facelift-2-2022/id/222526/,Trim IS 350 F SPORT,Grey,Left-Hand Drive,"3.5 l, 311 hp, Petrol",Sedan,American Specs
Lexus GS 250 IV,2012,"367,000 km","38,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-gs-iv-2012/id/222524/,Trim Luxury,White,Left-Hand Drive,"2.5 l, 208 hp, Petrol",Sedan,GCC Specs
Land Rover Range Rover Sport P525 II Facelift,2019,"123,000 km","130,000 AED",https://auto.ae/sharjah/sale/car/land-rover/land-rover-range-rover-sport-ii-facelift-2019/id/222523/,N/A,Grey,Left-Hand Drive,"5.0 l, 525 hp, Petrol",SUV 5 dr.,European Specs
Volkswagen Golf R VII,2016,"150,000 km","42,000 AED",https://auto.ae/ajman/sale/car/volkswagen/volkswagen-golf-r-vii-2016/id/222527/,Trim other,Black,Left-Hand Drive,"2.0 l, 300 hp, Petrol",Wagon 5 doors,N/A
Volkswagen Golf R VII,2017,"166,000 km","45,000 AED",https://auto.ae/ajman/sale/car/volkswagen/volkswagen-golf-r-vii-2017/id/222525/,Trim Standard,Blue,Left-Hand Drive,"2.0 l, 300 hp, Petrol",Hatchback 5 dr.,GCC Specs
Volkswagen Golf R VII Facelift,2018,"130,000 km","58,000 AED",https://auto.ae/ajman/sale/car/volkswagen/volkswagen-golf-r-vii-facelift-2018/id/222522/,Trim other,Blue,Left-Hand Drive,"2.0 l, 300 hp, Petrol",Hatchback 5 dr.,N/A
Lexus ES 300h VII Facelift,2023,"35,000 km","105,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-es-vii-facelift-2023/id/222521/,Trim Luxury,Grey,Left-Hand Drive,"2.5 l, 218 hp, Hybrid",Sedan,Japanese Specs
Volkswagen Golf R VII Facelift,2018,"139,000 km","63,000 AED",https://auto.ae/ajman/sale/car/volkswagen/volkswagen-golf-r-vii-facelift-2018/id/222519/,Trim other,White,Left-Hand Drive,"2.0 l, 310 hp, Petrol",Hatchback 5 dr.,N/A
Lexus GS 350 IV Facelift,2020,"71,000 km","90,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-gs-iv-facelift-2020/id/222520/,N/A,White,Left-Hand Drive,"3.5 l, 316 hp, Petrol",Sedan,American Specs
Volkswagen Golf R VII Facelift,2018,"156,000 km","63,000 AED",https://auto.ae/ajman/sale/car/volkswagen/volkswagen-golf-r-vii-facelift-2018/id/222517/,Trim other,White,Left-Hand Drive,"2.0 l, 310 hp, Petrol",Hatchback 5 dr.,GCC Specs
Jetour T2,2025,0 km,"125,000 AED",https://auto.ae/sharjah/sale/car/jetour/jetour-t2-2025/id/222513/,Trim Discovery,Black,Left-Hand Drive,"2.0 l, 245 hp, Petrol",SUV 5 dr.,GCC Specs
Lexus LS 460 IV Facelift 2,2015,"241,000 km","55,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-ls-iv-facelift-2-2015/id/222518/,Trim Luxury,White,Left-Hand Drive,"4.6 l, 370 hp, Petrol",Sedan,American Specs
Volkswagen Golf R VII Facelift,2019,"128,000 km","65,000 AED",https://auto.ae/ajman/sale/car/volkswagen/volkswagen-golf-r-vii-facelift-2019/id/222515/,Trim other,White,Left-Hand Drive,"2.0 l, 310 hp, Petrol",Hatchback 5 dr.,N/A
Lexus RX 350 IV Facelift,2021,"44,000 km","110,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-rx-iv-facelift-2021/id/222516/,N/A,White,Left-Hand Drive,"3.5 l, 300 hp, Petrol",SUV 5 dr.,American Specs
Lexus GS 350 IV Facelift,2016,"218,000 km","63,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-gs-iv-facelift-2016/id/222514/,N/A,Black,Left-Hand Drive,"3.5 l, 316 hp, Petrol",Sedan,American Specs
Volkswagen Golf R VII Facelift,2019,"110,000 km","65,000 AED",https://auto.ae/ajman/sale/car/volkswagen/volkswagen-golf-r-vii-facelift-2019/id/222510/,Trim other,Black,Left-Hand Drive,"2.0 l, 300 hp, Petrol",Hatchback 5 dr.,GCC Specs
Lexus RC 350 I,2015,"190,000 km","55,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-rc-i-2015/id/222511/,N/A,Grey,Left-Hand Drive,"3.5 l, 310 hp, Petrol",Coupe,American Specs
Nissan Patrol V (Y61) Facelift,2022,"100,000 km","150,000 AED",https://auto.ae/sharjah/sale/car/nissan/nissan-patrol-v-y61-facelift-2022/id/222509/,Trim Super Safari,Other Color,Left-Hand Drive,"4.8 l, 280 hp, Petrol",SUV 5 dr.,GCC Specs
Lexus LX 600 IV,2025,10 km,"555,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-lx-iv-2025/id/222508/,Trim LX 600 Prestige,White,Left-Hand Drive,"3.4 l, 415 hp, Petrol",SUV 5 dr.,GCC Specs
Toyota Land Cruiser 70 Series Facelift 1,2007,"226,000 km","35,000 AED",https://auto.ae/ajman/sale/car/toyota/toyota-land-cruiser-70-series-facelift-1-2007/id/222507/,Trim LX,White,Left-Hand Drive,"4.0 l, 228 hp, Petrol",SUV 5 dr. 76,GCC Specs
Lexus GS 200t IV Facelift,2016,"140,000 km","65,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-gs-iv-facelift-2016/id/222506/,N/A,Black,Left-Hand Drive,"2.0 l, 245 hp, Petrol",Sedan,GCC Specs
Nissan Patrol V (Y61) Facelift,2018,"119,000 km","90,000 AED",https://auto.ae/sharjah/sale/car/nissan/nissan-patrol-v-y61-facelift-2018/id/222504/,Trim Super Safari,Black,Left-Hand Drive,"4.8 l, 280 hp, Petrol",SUV 5 dr.,GCC Specs
Toyota Corolla Cross I,2025,0 km,"75,000 AED",https://auto.ae/ajman/sale/car/toyota/toyota-corolla-cross-i-2025/id/222503/,Trim Elite Edition (China),White,Left-Hand Drive,"2.0 l, 196 hp, Hybrid",SUV 5 dr.,GCC Specs
Nissan Patrol V (Y61) Facelift,2021,"75,000 km","135,000 AED",https://auto.ae/sharjah/sale/car/nissan/nissan-patrol-v-y61-facelift-2021/id/222498/,N/A,Silver,Left-Hand Drive,"4.8 l, 245 hp, Petrol",SUV 5 dr.,GCC Specs
Toyota Land Cruiser 200 Series Facelift 1,2014,"193,000 km","105,000 AED",https://auto.ae/ajman/sale/car/toyota/toyota-land-cruiser-200-series-facelift-1-2014/id/222499/,Trim Prestige,White,Left-Hand Drive,"4.6 l, 309 hp, Petrol",SUV 5 dr. Arctic Trucks,GCC Specs
Lexus NX 200t I,2015,"223,000 km","60,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-nx-i-2015/id/222500/,N/A,White,Left-Hand Drive,"2.0 l, 238 hp, Petrol",SUV 5 dr.,GCC Specs
Lexus IS 250 III,2015,"232,000 km","40,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-is-iii-2015/id/222497/,N/A,Grey,Left-Hand Drive,"2.5 l, 208 hp, Petrol",Sedan,American Specs
Tesla Model 3 Performance I,2020,"152,000 km","69,000 AED",https://auto.ae/ajman/sale/car/tesla/tesla-model-3-i-2020/id/222495/,Trim Model 3,Black,Left-Hand Drive,"340 kWt, Electric",Sedan,GCC Specs
Lexus GS 350 IV,2013,"121,000 km","40,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-gs-iv-2013/id/222494/,Trim F SPORT Luxury,Grey,Left-Hand Drive,"3.5 l, 317 hp, Petrol",Sedan,American Specs
Tesla Model X 75D I,2018,"153,000 km","85,000 AED",https://auto.ae/ajman/sale/car/tesla/tesla-model-x-i-2018/id/222492/,Trim Model X,White,Left-Hand Drive,"245 kWt, Electric",SUV 5 dr.,GCC Specs
Lexus GS 350 IV,2014,"170,000 km","39,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-gs-iv-2014/id/222493/,Trim F SPORT Luxury,Grey,Left-Hand Drive,"3.5 l, 317 hp, Petrol",Sedan,American Specs
Lexus RX 350h V,2025,0 km,"215,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-rx-v-2025/id/222491/,Trim Comfort,White,Left-Hand Drive,"2.5 l, 250 hp, Hybrid",SUV 5 dr.,GCC Specs
Lexus RX 350h V,2024,0 km,"200,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-rx-v-2024/id/222490/,Trim Comfort,White,Left-Hand Drive,"2.5 l, 250 hp, Hybrid",SUV 5 dr.,GCC Specs
Lexus NX 350h II,2025,0 km,"200,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-nx-ii-2025/id/222488/,N/A,White,Left-Hand Drive,"2.5 l, 244 hp, Hybrid",SUV 5 dr.,GCC Specs
Lexus ES 350 VII Facelift 2,2025,0 km,"220,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-es-vii-facelift-2-2025/id/222487/,N/A,White,Left-Hand Drive,"3.5 l, 302 hp, Petrol",Sedan,GCC Specs
Lexus ES 300h VII Facelift 2,2025,0 km,"190,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-es-vii-facelift-2-2025/id/222486/,Trim Premium,White,Left-Hand Drive,"2.5 l, 218 hp, Hybrid",Sedan,GCC Specs
Tesla Model X 75D I,2018,"90,000 km","85,000 AED",https://auto.ae/ajman/sale/car/tesla/tesla-model-x-i-2018/id/222482/,Trim Model X,Black,Left-Hand Drive,"245 kWt, Electric",SUV 5 dr.,GCC Specs
Lexus ES 300h VII Facelift,2024,0 km,"175,000 AED",https://auto.ae/sharjah/sale/car/lexus/lexus-es-vii-facelift-2024/id/222484/,N/A,White,Left-Hand Drive,"2.5 l, 218 hp, Hybrid",Sedan,GCC Specs
Tesla Model Y Long Range Dual Motor I,2022,"37,000 km","100,000 AED",https://auto.ae/ajman/sale/car/tesla/tesla-model-y-i-2022/id/222481/,Trim Model Y,Black,Left-Hand Drive,"378 kWt, Electric",SUV 5 dr.,N/A
Subaru Impreza WRX STi III,2011,"167,000 km","60,000 AED",https://auto.ae/ajman/sale/car/subaru/subaru-impreza-wrx-sti-iii-2011/id/222479/,Trim other,Black,Left-Hand Drive,"2.5 l, 300 hp, Petrol",Hatchback 5 dr.,GCC Specs
Porsche Cayman S I (987),2008,"120,000 km","57,000 AED",https://auto.ae/ajman/sale/car/porsche/porsche-cayman-i-987-2008/id/222478/,Trim S Sport,Grey,Left-Hand Drive,"3.4 l, 295 hp, Petrol",Coupe,GCC Specs
